"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"PDZK1IP1",0.530192301111443,0.530192301111443,0.243273389577441,0.243273389577441,0.250746554147906,0.250746554147906,0.438604158498908,0.438604158498908,0.536462311773922,0.536462311773922,0.377586788882581
"CD63",0.0198315284419666,0.0198315284419666,0.00795740173226367,0.00795740173226367,0.0250978378403539,0.0250978378403539,0.120991714544258,0.120991714544258,0.29338111373918,0.29338111373918,0.0220873096826655
"TCEB2",0.0804508000102259,0.0804508000102259,0.0222857142528528,0.0222857142528528,0.00569457765555947,0.00569457765555947,0.0023458760140409,0.0023458760140409,0.00191609217093491,0.00191609217093491,0.00423448654906955
"RPL34",3.78416920354674e-06,3.78416920354674e-06,2.38945345731878e-07,2.38945345731878e-07,7.01784855561272e-07,7.01784855561272e-07,1.03787302404568e-05,1.03787302404568e-05,4.68267464467376e-05,4.68267464467376e-05,8.34451415299142e-07
"NBR1",0.0298738631905417,0.0298738631905417,0.0172068410443014,0.0172068410443014,0.0102234509901855,0.0102234509901855,0.00926629910402488,0.00926629910402488,0.0140216318177913,0.0140216318177913,0.013564873232367
"CDC37",0.323336408175418,0.323336408175418,0.133887864042796,0.133887864042796,0.296737523423911,0.296737523423911,0.562128992151799,0.562128992151799,0.570077953718119,0.570077953718119,0.319850308094973
"SLC35F5",0.0349335812568514,0.0349335812568514,0.00163635427878384,0.00163635427878384,0.000370646364161731,0.000370646364161731,0.00056974667006382,0.00056974667006382,0.00160006808746893,0.00160006808746893,0.000874469100653252
"SUSD6",0.512577189737476,0.512577189737476,0.463748388691221,0.463748388691221,0.595384836496894,0.595384836496894,0.578857329042748,0.578857329042748,0.411850727195042,0.411850727195042,0.512904547746492
"WIZ",0.264642836850461,0.264642836850461,0.204839351196073,0.204839351196073,0.530110635237546,0.530110635237546,0.662697524763921,0.662697524763921,0.491076854140587,0.491076854140587,0.400404402589713
"YAF2",0.164998051982777,0.164998051982777,0.057372258767298,0.057372258767298,0.0347388540484265,0.0347388540484265,0.0334889871744923,0.0334889871744923,0.0473866262455681,0.0473866262455681,0.0485822948603878
"TMEM43",0.357007211919007,0.357007211919007,0.431791775616746,0.431791775616746,0.431461524640355,0.431461524640355,0.403173137911513,0.403173137911513,0.308875419650674,0.308875419650674,0.383454100282964
"APOA1BP",0.054499541412603,0.054499541412603,0.0412919585358916,0.0412919585358916,0.0342023752753712,0.0342023752753712,0.0301095702325528,0.0301095702325528,0.0298379401374667,0.0298379401374667,0.0361012198054534
"CLCN7",0.85412610484023,0.85412610484023,0.792804311275723,0.792804311275723,0.848457855108126,0.848457855108126,0.94017078393029,0.94017078393029,0.921776578899048,0.921776578899048,0.894463567791398
"OAZ1",0.0443576635938827,0.0443576635938827,0.0225537782066919,0.0225537782066919,0.0115961245280475,0.0115961245280475,0.0186860780008508,0.0186860780008508,0.0738598259556479,0.0738598259556479,0.0227289995533986
"WEE1",0.257687466843204,0.257687466843204,0.259581257546673,0.259581257546673,0.206797172817964,0.206797172817964,0.140522065618699,0.140522065618699,0.120576856077289,0.120576856077289,0.180725440989428
"SUB1",0.000129883075411619,0.000129883075411619,1.57661334335701e-05,1.57661334335701e-05,7.18984703940162e-06,7.18984703940162e-06,3.30148215244019e-06,3.30148215244019e-06,3.180025046845e-06,3.180025046845e-06,6.04179567564866e-06
"ACTN4",0.403014241991197,0.403014241991197,0.71591522183332,0.71591522183332,0.840750642296185,0.840750642296185,0.877456346309451,0.877456346309451,0.670340647798796,0.670340647798796,0.76168761513546
"HIPK1",0.134391683125359,0.134391683125359,0.029836560244626,0.029836560244626,0.00811217732074132,0.00811217732074132,0.00431254006774695,0.00431254006774695,0.00380656135170498,0.00380656135170498,0.00759485554221273
"CCT4",0.0510432970648229,0.0510432970648229,0.0246648340516284,0.0246648340516284,0.0176335698875174,0.0176335698875174,0.0148422801287413,0.0148422801287413,0.025647843096105,0.025647843096105,0.0224077030070481
"CCNY",0.746687072955166,0.746687072955166,0.819170076184977,0.819170076184977,0.904701221235574,0.904701221235574,0.936208889412467,0.936208889412467,0.749659395346697,0.749659395346697,0.871512175024255
