"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"gene1535",8.00967438508352e-112,1,6.62008179448601e-115,1,2.15851474812679e-86,1,8.99676369995953e-59,1,3.61030158220775e-42,1,5.55e-17
"gene1536",9.4809871354193e-305,1,1.5188403813245e-285,1,2.17232657613324e-202,1,7.19884639113996e-127,1,2.01455549433861e-85,1,5.55e-17
"gene1537",3.17639784311513e-108,1,8.58143808905795e-113,1,7.59060017573977e-86,0.999993375152838,2.22183731895288e-58,1,3.1947602493101e-41,1,5.55e-17
"gene1538",4.28298731837796e-126,1,3.30919966920441e-127,1,6.13996063793964e-95,1,5.26494693012558e-63,1,1.39954387391621e-42,1,5.55e-17
"gene1539",2.74480568673809e-300,1,6.81524199750701e-282,1,6.28515897475206e-199,1,1.91713281931305e-123,1,7.99270568021116e-82,1,5.55e-17
"gene1540",1.36058134819984e-283,1,1.89823743971352e-265,1,3.7376860817139e-188,1,3.91151756631526e-118,1,5.20368622411444e-80,1,5.55e-17
"gene1541",2.69448810461231e-172,1,1.34016069164379e-171,1,5.37935145328113e-126,1,7.41870081010261e-83,1,7.36325239247067e-59,1,5.55e-17
"gene1542",0,1,2.99392057716836e-312,1,1.82319661726647e-218,1,6.43350836232479e-135,1,3.41862893341004e-89,1,5.55e-17
"gene1543",4.37692401281853e-151,1,9.58184774435377e-155,1,3.42788282311794e-116,1,2.37160235632819e-77,1,3.59260785494019e-55,1,5.55e-17
"gene1544",1.29053319774384e-172,1,2.71420082294951e-173,1,1.27781621524603e-128,1,3.38018506197702e-85,1,2.8934671208629e-60,1,5.55e-17
"gene1545",1.47880944518607e-223,1,2.93229502079374e-217,1,1.03590298274841e-157,1,9.43846209217224e-102,1,4.64243753074933e-70,1,5.55e-17
"gene1546",2.27273983330956e-123,1,5.79982935568993e-126,1,5.65870819080617e-93,1,2.22943378697953e-61,1,8.58553225489959e-43,1,5.55e-17
"gene1547",2.85301633374707e-107,1,1.72956767558102e-112,1,6.7975054704002e-85,0.999999947578596,2.61116994038438e-57,1,1.42081782645773e-40,1,5.55e-17
"gene1548",1.59633453773972e-179,1,4.56739897395094e-179,1,1.14031280840308e-131,1,1.99837181440059e-86,1,3.12678217422007e-61,1,5.55e-17
"gene1549",3.31531235456407e-161,1,7.22323789287125e-162,1,2.36236661478745e-119,1,1.18361205320418e-78,1,2.64308790785171e-56,1,5.55e-17
"gene1550",3.44382741478112e-167,1,2.31076188973398e-166,1,1.03141230852833e-122,1,3.02244674676761e-81,1,1.82412243493831e-58,1,5.55e-17
"gene1551",1.1867469762446e-53,1,1.33936441041014e-61,1,3.95000300034932e-51,1,3.46439254766675e-38,1,2.1754400890795e-28,0.997495486097761,5.55e-17
"gene1552",8.84704518536392e-173,1,1.2157282728227e-173,1,1.70749771895202e-128,1,1.45786489584242e-84,1,9.07047492038267e-60,1,5.55e-17
"gene1553",1.22710097423756e-282,1,8.02616123782725e-263,1,5.92496924144671e-184,1,8.92007778720023e-114,1,1.59284865595093e-75,1,5.55e-17
"gene1554",1.71286059440872e-52,1,2.88818233301507e-63,1,2.99802555394308e-55,1,1.0437894489993e-43,1,6.82490766734351e-34,1,5.55e-17
"gene1555",5.98883987798083e-315,1,6.68530454252437e-293,1,8.6554498919532e-206,1,3.4789210106008e-127,1,3.66388128068278e-84,1,5.55e-17
"gene1556",6.97363039025479e-260,1,5.35680590990284e-248,1,3.43639982830259e-177,1,1.5641852325004e-110,1,1.19022342403564e-73,1,5.55e-17
"gene1557",1.44365611517607e-93,1,1.68999520050086e-98,1,3.42064169018238e-75,1,1.40181906868303e-50,1,1.73281476858461e-35,1,5.55e-17
"gene1558",3.81957336114001e-222,1,4.50711396183785e-217,1,4.01057435700872e-159,1,5.49425005331674e-103,1,8.8787562027564e-71,1,5.55e-17
"gene1559",3.9159959730966e-307,1,1.41001077512635e-287,1,6.35490831256184e-203,1,8.26392945272852e-127,1,2.63581715383565e-85,1,5.55e-17
"gene1560",6.07307210986762e-297,1,1.84767805346977e-280,1,3.15325056690057e-199,1,4.96767993600606e-124,1,6.03812214991595e-83,1,5.55e-17
"gene1561",3.33283761487953e-218,1,1.94676556583504e-212,1,5.04170348817928e-155,1,1.62314318414372e-100,1,2.47695905132381e-69,1,5.55e-17
"gene1562",1.26424100165544e-243,1,1.45243879533125e-236,1,2.37794677418836e-171,1,1.01499530978937e-108,1,2.98553023200889e-73,1,5.55e-17
"gene1563",8.82701435211372e-248,1,1.26637543272233e-237,1,2.93156413380332e-171,1,2.1689051327269e-109,1,7.12330773592885e-75,1,5.55e-17
"gene1564",5.54231328408844e-181,1,1.2489100291959e-179,1,5.6796456889756e-132,1,6.78709776857049e-87,1,2.83277185865769e-61,1,5.55e-17
"gene1565",1.6974807417626e-56,1,7.67636428534081e-67,1,1.63534959979263e-57,1,1.01368816679325e-44,1,1.9383420759646e-34,1,5.55e-17
"gene1566",1.33411013215584e-101,1,2.42901419526208e-106,1,8.95465101688184e-81,0.999815150140591,9.82969723254721e-55,1,1.63416104812273e-38,1,5.55e-17
"gene1567",2.21292764699395e-107,1,2.31565752821977e-113,1,1.14755188606915e-87,1,6.25307154006441e-62,1,6.14429767004894e-46,1,5.55e-17
"gene1568",2.76463391858862e-43,1,1.09154435388044e-53,1,2.62542412068302e-47,1,1.23848393704942e-37,1,2.83407941033336e-29,0.986664386563643,5.55e-17
"gene1569",1.84469706190677e-292,1,1.64891022130931e-274,1,1.25009435386899e-193,1,3.2941845927046e-120,1,9.8324168349358e-81,1,5.55e-17
"gene1570",2.22534951697755e-130,1,1.26859568412161e-134,1,6.61352213963932e-102,1,2.3266882719337e-69,1,1.02976229701412e-49,1,5.55e-17
"gene1571",8.87838810012734e-105,1,3.13436895710924e-108,1,2.54599528294923e-81,1,2.09113362644742e-53,1,5.43357996406359e-36,1,5.55e-17
"gene1572",4.84674702409101e-109,1,5.56151941321113e-113,1,3.57840211049441e-85,1,1.14317409760811e-57,1,1.09460668825482e-40,1,5.55e-17
"gene1573",3.27164937809521e-284,1,4.58188397836484e-266,1,2.79407571974994e-188,1,1.46673640212335e-117,1,1.88938519955637e-79,1,5.55e-17
"gene1574",3.36283145911022e-127,1,1.8993817453769e-130,1,5.4233368924458e-98,1,9.16251423049346e-67,1,3.87940635735597e-48,1,5.55e-17
"gene1575",1.8667269080057e-298,1,2.28522172904656e-278,1,1.99204938993894e-195,1,6.51093008923512e-121,1,2.79779205779467e-80,1,5.55e-17
"gene1576",1.57079329746652e-254,1,2.76437305133328e-243,1,1.1155384839258e-173,1,3.15049528042708e-108,1,4.6969515823826e-72,1,5.55e-17
"gene1577",8.32553605724065e-113,1,5.29044375462618e-117,1,1.21300588980819e-88,1,2.74302128903522e-61,1,5.85452908352314e-45,1,5.55e-17
"gene1578",1.26962460639281e-261,1,1.4043210867778e-251,1,2.13807720083197e-181,1,2.59433051595512e-115,1,7.73176057908006e-78,1,5.55e-17
"gene1579",1.93828375716917e-318,1,6.87161626403729e-298,1,4.700206307096e-210,1,9.82270285006637e-131,1,2.54991567178197e-87,1,5.55e-17
"gene1580",1.98518324837729e-113,1,8.15618758992455e-117,1,2.16879083712188e-87,1,1.857247635756e-59,1,5.89031625767474e-43,1,5.55e-17
"gene1581",2.87194844920193e-158,1,1.71502906161814e-159,1,1.10459479853654e-117,1,1.51363944618237e-77,1,3.03970941733507e-55,1,5.55e-17
"gene1582",6.57850788487496e-278,1,4.17344669385352e-262,1,2.46021700679546e-185,1,4.38568345689707e-115,1,1.34368221835085e-76,1,5.55e-17
"gene1583",0,1,2.34815288576329e-302,1,3.39954746346697e-212,1,1.99394428226124e-131,1,3.07182429935065e-87,1,5.55e-17
"gene1584",1.16251743008967e-125,1,3.99939396661111e-127,1,3.25682911701408e-94,1,3.91923436797426e-63,1,2.1251303521843e-44,1,5.55e-17
"gene1585",2.30508508862658e-97,1,2.64515065216747e-101,1,6.75736701057857e-77,1,2.5125046649325e-51,1,4.78832355367781e-35,1,5.55e-17
"gene1586",2.81487133357243e-91,1,1.59667682237302e-97,1,2.83636221917027e-74,1,9.48342506761716e-50,1,1.84489534229424e-34,1,5.55e-17
"gene1587",2.13366058212457e-293,1,2.05350625862575e-276,1,1.71959545169181e-196,1,1.49752164762487e-122,1,2.24451374242177e-82,1,5.55e-17
"gene1588",3.10539213094596e-122,1,1.03086640944173e-124,1,2.49568094570058e-93,1,6.35366356093789e-63,1,2.1122867135968e-44,1,5.55e-17
"gene1589",2.12451174938872e-133,1,2.6072127343763e-135,1,4.39724905355507e-101,1,1.56473874017536e-67,1,3.04314965219612e-47,1,5.55e-17
"gene1590",1.90184809643528e-156,1,5.7670391414493e-158,1,3.1059807119877e-117,1,6.39815086210774e-78,1,2.32368861126487e-56,1,5.55e-17
"gene1591",5.25087584567292e-302,1,1.24971573568675e-281,1,2.94714012136203e-198,1,1.21940774496304e-122,1,2.23667883860901e-81,1,5.55e-17
"gene1592",1.63005169871943e-296,1,8.739654800719e-277,1,4.60771624378209e-195,1,5.89086720253525e-121,1,1.99649240424224e-80,1,5.55e-17
"gene1593",1.53602270472373e-200,1,8.50157482969538e-196,1,1.16202815533652e-142,1,1.61879251703358e-92,1,1.88052875013251e-63,1,5.55e-17
"gene1594",5.659319136188e-283,1,1.8343215650866e-269,1,1.90681335767827e-191,1,5.88925938795561e-118,1,6.69736651911999e-78,1,5.55e-17
"gene1595",3.8952218042135e-276,1,7.51124828361384e-259,1,1.01212119123e-181,1,1.40894454520583e-112,1,4.86367273876111e-75,1,5.55e-17
"gene1596",1.72821215813868e-111,1,1.23765138046765e-117,1,2.23047326853425e-90,1,8.02024393705566e-64,1,1.90885628596121e-47,1,5.55e-17
"gene1597",4.67679674606519e-68,1,2.10907440633038e-76,1,4.284464023758e-60,1,9.21073853879341e-43,1,3.84630273064735e-31,1,5.55e-17
"gene1598",5.34843836824711e-58,1,1.62663535765282e-67,1,2.65362506839217e-56,1,4.03106381219533e-42,1,1.08176847898105e-31,0.999999677511885,5.55e-17
"gene1599",3.10570768251091e-275,1,5.26207837692123e-260,1,2.32838581456269e-186,1,2.00541910230182e-118,1,4.73760961647732e-81,1,5.55e-17
"gene1600",1.38034726159811e-293,1,9.37693151947516e-276,1,5.15743185895884e-195,1,3.34603146972801e-121,1,1.35483844569154e-81,1,5.55e-17
"gene1601",4.77385625636504e-35,1,1.1274975293415e-46,1,1.42636428489305e-45,1,5.35039972554004e-41,1,8.35485349586568e-35,0.479510603506992,5.55e-17
"gene1602",8.87576167224379e-148,1,1.73167253255604e-150,1,1.1589910393277e-112,1,2.71699164670194e-75,1,3.64735489159959e-54,1,5.55e-17
"gene1603",4.60597023849901e-100,1,2.43900844650554e-105,1,1.49883925856248e-80,1,7.92361533357832e-54,1,5.0510783487492e-37,1,5.55e-17
"gene1604",6.44822060655285e-251,1,7.23676209963089e-238,1,1.19420453669175e-168,1,7.33789527890412e-105,1,6.65019241626069e-70,1,5.55e-17
"gene1605",0,1,7.60972928106943e-304,1,1.57221030772111e-213,1,6.90170309026317e-133,1,1.8617736733996e-88,1,5.55e-17
"gene1606",3.40453605378981e-169,1,1.08247133856668e-170,1,3.56581741351149e-126,1,2.1059540756586e-82,1,4.78564162820439e-58,1,5.55e-17
"gene1607",2.62107345301039e-232,1,7.40788309158298e-224,1,8.76438642786165e-162,1,4.12100390297679e-104,1,1.06339322192391e-71,1,5.55e-17
"gene1608",8.13156364627568e-302,1,9.72017298145828e-284,1,5.97213142102803e-201,1,3.25843848355958e-124,1,4.07128356149122e-82,1,5.55e-17
"gene1609",1.94473211528395e-257,1,8.00400893504527e-240,1,3.48137940919466e-169,1,2.5118245231892e-106,1,1.39776528253285e-71,1,5.55e-17
"gene1610",2.0453055934857e-270,1,4.63896629639741e-250,1,7.37935864930061e-174,1,7.0105969407135e-108,1,4.48073518443795e-72,1,5.55e-17
"gene1611",8.2094559437813e-153,1,1.00157992628762e-154,1,2.91766507773918e-115,1,1.12468070648494e-76,1,1.71873244590857e-55,1,5.55e-17
"gene1612",8.89275411138058e-308,1,6.49274984659073e-288,1,4.29910089629491e-203,1,1.43374314846955e-126,1,5.48632786738603e-85,1,5.55e-17
"gene1613",3.0742070949974e-115,1,5.26626835560342e-118,1,6.00567702963262e-88,0.999911328434838,6.24615741139938e-59,1,3.07469702303057e-41,1,5.55e-17
"gene1614",2.63978593453153e-49,1,1.60201761244669e-58,1,8.59479899617702e-50,1,4.05544738152166e-38,1,2.01469980423146e-28,0.999943572631294,5.55e-17
"gene1615",4.24519720938848e-227,1,9.63468588109853e-218,1,1.60504217949732e-157,1,1.85154572200538e-101,1,1.13837656350687e-69,1,5.55e-17
"gene1616",1.76400812368736e-71,1,6.94653923798308e-81,1,1.13218939702472e-63,1,4.05841778704211e-44,1,1.85932891173988e-31,1,5.55e-17
"gene1617",1.29811734408048e-85,1,1.32928213349092e-91,1,2.27933200670002e-69,1,1.10517697190719e-46,1,7.09611781331601e-33,1,5.55e-17
"gene1618",1.36506229249161e-181,1,4.25931947076413e-179,1,5.64921677130955e-131,1,7.75622110138149e-86,1,8.74122964916127e-61,1,5.55e-17
"gene1619",3.38639355025501e-65,1,1.02196954006401e-73,1,2.56450480167451e-59,1,3.18246895966091e-43,1,6.56178781002632e-32,1,5.55e-17
"gene1620",1.02082267098952e-113,1,1.06035689756196e-116,1,9.64261941051577e-88,1,2.34113279884876e-60,1,4.96084192559778e-44,1,5.55e-17
"gene1621",1.15756721373896e-93,1,1.43175043218218e-99,1,6.91100932678353e-77,0.999999697234596,2.7029311237273e-52,1,1.89853123930321e-36,1,5.55e-17
"gene1622",4.6670062725054e-149,1,1.55602315678616e-151,1,2.85422813737967e-113,1,1.11009818447401e-75,1,2.46755079224764e-54,1,5.55e-17
"gene1623",1.42922090686424e-185,1,1.80214934031735e-184,1,1.98845137614851e-135,1,2.982473249378e-88,1,1.57826616839928e-61,1,5.55e-17
"gene1624",1.71554708514124e-185,1,2.97059599456784e-184,1,2.55403285686751e-135,1,4.32819341820727e-88,1,9.81554651307326e-61,1,5.55e-17
"gene1625",0,1,5.42592549054932e-309,1,1.45205314481378e-216,1,2.83836778180234e-134,1,3.91801404126175e-89,1,5.55e-17
"gene1626",7.37987568660745e-131,1,2.76837556753208e-135,1,2.30489144495217e-102,1,1.5546291494705e-69,1,5.29729018024952e-50,1,5.55e-17
"gene1627",4.07720450158233e-78,1,2.13866413387662e-84,1,8.1370074522059e-65,1,1.55912299899658e-43,1,5.91219570180577e-30,1,5.55e-17
"gene1628",1.80801351437766e-188,1,2.09290719262169e-186,1,2.45265836135152e-137,1,4.95610606069645e-90,1,4.35607563351913e-62,1,5.55e-17
"gene1629",1.75482547845002e-154,1,5.95770911531216e-155,1,3.70253621778018e-115,1,3.10064121229988e-77,1,1.17692629441077e-55,1,5.55e-17
"gene1630",0,1,3.54682557201992e-301,1,4.06825595333732e-209,1,2.13787619614772e-128,1,9.96708796725222e-85,1,5.55e-17
"gene1631",6.25683844806912e-149,1,1.91951649480624e-150,1,1.19863769133552e-112,1,9.10090433702754e-76,1,1.36348690773311e-54,1,5.55e-17
"gene1632",0,1,1.31944366476822e-302,1,4.66036860340816e-212,1,5.71149570811065e-131,1,2.51708798262013e-86,1,5.55e-17
"gene1633",2.22087531375464e-79,1,3.25749281877205e-86,1,3.85157073244307e-67,1,3.82497163472499e-47,1,4.13951488668846e-34,1,5.55e-17
"gene1634",1.68497289975893e-102,1,1.97212579276468e-107,1,2.08916882312046e-81,0.99999942337341,6.77250057339883e-56,1,1.36480973355976e-40,1,5.55e-17
"gene1635",1.9777813801531e-287,1,2.15206706242022e-271,1,1.40569776386745e-191,1,1.68170121945166e-118,1,1.73401475668416e-78,1,5.55e-17
"gene1636",1.11625596271347e-294,1,6.82468909214546e-277,1,1.52959005791719e-195,1,3.5583059573584e-121,1,2.990314424629e-81,1,5.55e-17
"gene1637",2.52553143589786e-130,1,6.47531492297479e-133,1,2.86093606722888e-100,1,1.1695377284318e-68,1,4.52363171642885e-50,1,5.55e-17
"gene1638",3.29436897723572e-77,1,4.19067803576215e-85,1,2.42293414842536e-66,1,3.04540962136006e-46,1,3.01013998334237e-33,1,5.55e-17
"gene1639",6.44441651165163e-115,1,8.57098442033409e-118,1,3.35059676686699e-88,0.999999736110855,1.16677242903813e-59,1,6.1260837456805e-42,1,5.55e-17
"gene1640",3.89076817189358e-299,1,2.54143001345867e-279,1,6.67546987825776e-197,1,1.69155704025318e-122,1,1.39707090079353e-82,1,5.55e-17
"gene1641",1.2444437406176e-49,1,1.03082743239539e-59,1,1.24193035428833e-51,1,1.39835414603859e-40,1,1.42388930834576e-31,0.99937723825494,5.55e-17
"gene1642",2.46918371496973e-51,1,1.38336790725754e-59,1,5.81397495965528e-50,1,1.73669745500244e-37,1,4.56533463386611e-28,1,5.55e-17
"gene1643",3.96518337677219e-277,1,8.41833162738761e-262,1,1.47371370796569e-186,1,8.39951415542185e-118,1,3.02114560188524e-80,1,5.55e-17
"gene1644",3.31896659134145e-286,1,6.60897773500133e-269,1,4.15103517920677e-190,1,2.32828495473981e-118,1,5.51061488551646e-79,1,5.55e-17
"gene1645",4.35691987737481e-130,1,2.9208271802637e-134,1,2.55680959810209e-101,1,1.10239187863641e-67,1,2.48660816134532e-48,1,5.55e-17
"gene1646",1.73443623021869e-311,1,1.64259409341432e-289,1,4.05204871655446e-203,1,1.20610126796516e-125,1,1.99599312683701e-83,1,5.55e-17
"gene1647",1.57127910982859e-253,1,3.36093584497337e-244,1,2.54337989440528e-176,1,2.0560217721655e-112,1,1.41113815762081e-76,1,5.55e-17
"gene1648",5.50084799505434e-314,1,3.495527562098e-291,1,7.05954547108894e-203,1,1.28246101734265e-124,1,2.96685457295229e-82,1,5.55e-17
"gene1649",1.15971410586671e-303,1,7.57678170339775e-285,1,3.41888436772302e-201,1,1.28005801176901e-125,1,2.24748316416751e-84,1,5.55e-17
"gene1650",2.13886945721517e-117,1,2.42083898091724e-119,1,4.53386105191823e-89,1,1.16526176717474e-58,1,4.39430057378459e-40,1,5.55e-17
"gene1651",4.66569432057416e-269,1,2.29104341999229e-257,1,6.94125926112954e-186,1,1.22902447387726e-117,1,3.80010742523124e-79,1,5.55e-17
"gene1652",1.55519418477212e-196,1,1.07491539132021e-193,1,3.12181459458885e-142,1,4.81382470498e-93,1,2.30501779841999e-64,1,5.55e-17
"gene1653",4.64839296809359e-315,1,2.40140078299912e-294,1,5.0852722425366e-208,1,1.13142213699464e-129,1,7.60800127785254e-87,1,5.55e-17
"gene1654",5.28635780016883e-117,1,3.57344645883159e-119,1,4.88441700091925e-89,1,1.23428813586575e-61,1,2.14710614227049e-45,1,5.55e-17
"gene1655",9.80203650197574e-97,1,2.75677940152354e-100,1,7.28448882786042e-77,1,1.20028368969829e-51,1,5.76550039711764e-35,1,5.55e-17
"gene1656",3.46017349224143e-116,1,1.73136420460216e-122,1,4.78870168065878e-93,1,1.94824316716874e-63,1,7.9297697362361e-46,1,5.55e-17
"gene1657",8.02652506722461e-114,1,2.63706274638374e-118,1,4.53890769642752e-90,1,9.25673505913883e-62,1,1.16421402548741e-44,1,5.55e-17
"gene1658",1.6441059140554e-92,1,1.0592712604819e-98,1,2.28109843626796e-76,1,1.57647149493934e-51,1,2.49974512735359e-35,1,5.55e-17
"gene1659",7.14910204457936e-263,1,8.85595846395027e-253,1,2.67692796603388e-182,1,2.50419157304631e-115,1,1.12506197819433e-77,1,5.55e-17
"gene1660",8.94004684912487e-109,1,1.26103555203621e-115,1,8.39484866469869e-90,1,2.74788473264575e-63,1,9.65757415944359e-47,1,5.55e-17
"gene1661",2.94071752553905e-153,1,2.67438526024037e-155,1,9.36115184262033e-117,1,2.53980354072088e-78,1,2.47962217021346e-56,1,5.55e-17
"gene1662",1.14671400660558e-288,1,3.74960989505702e-271,1,5.20036863167626e-191,1,2.17249909649569e-117,1,2.81157509667128e-77,1,5.55e-17
"gene1663",5.11541069065066e-313,1,4.08188823001157e-291,1,1.42697303355531e-204,1,2.33573067248416e-126,1,1.4150481561895e-83,1,5.55e-17
"gene1664",3.58021680513378e-67,1,2.77174638334266e-76,1,1.17276176494761e-60,1,4.66035271607408e-43,1,5.05161497894611e-31,1,5.55e-17
"gene1665",1.25016693004561e-164,1,2.66640177475286e-164,1,4.70103581213721e-120,1,1.70312064138289e-78,1,1.09608466624486e-55,1,5.55e-17
"gene1666",3.43352749420841e-82,1,1.23912368868879e-88,1,1.49799863712492e-67,1,1.68641748342301e-45,1,1.16923253595811e-31,1,5.55e-17
"gene1667",2.06094395058085e-295,1,1.72021913519063e-277,1,1.24844687868102e-196,1,5.99690891938861e-123,1,5.17556959309863e-83,1,5.55e-17
"gene1668",9.24060724222952e-112,1,1.5499084383436e-115,1,3.04824484097393e-87,1,8.975677307545e-61,1,4.08032550538645e-45,1,5.55e-17
"gene1669",5.36569947149951e-162,1,1.75464645894572e-161,1,1.80207601965883e-119,1,1.43540721846566e-79,1,7.09971853109465e-57,1,5.55e-17
"gene1670",2.46895533211129e-108,1,3.71595835662833e-112,1,2.20812148044961e-84,0.999988449076845,7.47635646850165e-57,1,5.00660229115968e-40,1,5.55e-17
"gene1671",2.94828387430773e-278,1,1.00913330161994e-264,1,1.58825049797606e-188,1,1.61486155056059e-116,1,4.81473761851782e-77,1,5.55e-17
"gene1672",8.2081302079171e-55,1,4.43213916362572e-65,1,6.66686840150473e-56,1,1.03163535221893e-43,1,5.4219250968357e-34,0.999999661337794,5.55e-17
"gene1673",1.25320603701077e-57,1,2.06897129619278e-66,1,2.34402216799318e-55,1,6.63503597474713e-41,1,3.95476879883041e-30,1,5.55e-17
"gene1674",7.30258987112241e-47,1,4.12017462962033e-57,1,1.89889086350182e-50,1,2.36162509317939e-40,1,2.53509065744647e-31,0.997063329824359,5.55e-17
"gene1675",1.3100930136298e-185,1,1.80518301434587e-184,1,1.04169898072255e-135,1,5.94648743809622e-89,1,4.95307571287017e-63,1,5.55e-17
"gene1676",8.19751678710527e-112,1,3.34330679751154e-115,1,6.8227911411851e-87,1,6.12304151311022e-58,1,3.41794345977038e-39,1,5.55e-17
"gene1677",5.31241662824472e-124,1,4.73583130180547e-129,1,1.61884683902194e-97,1,5.16679257016155e-66,1,2.79769925174129e-47,1,5.55e-17
"gene1678",8.10289522201728e-278,1,9.44472812051219e-264,1,1.03891655041044e-187,1,2.99959185289525e-118,1,3.76827839798887e-80,1,5.55e-17
"gene1679",4.0286183481685e-47,1,2.84116078570037e-57,1,5.2814794031798e-50,1,1.62535950688009e-39,1,2.6403599651634e-30,0.756217641773752,5.55e-17
"gene1680",7.11127333621586e-188,1,1.78003098541493e-186,1,4.86239349622666e-137,1,1.3421427410246e-88,1,2.69367467820408e-60,1,5.55e-17
"gene1681",5.17543098705576e-218,1,5.60691853795548e-213,1,1.90499782705849e-155,1,3.20469206816542e-100,1,7.55243028458558e-69,1,5.55e-17
"gene1682",1.18114690021922e-129,1,2.89752663861071e-133,1,6.31087267351615e-100,1,1.05642889093692e-67,1,8.61410423358248e-49,1,5.55e-17
"gene1683",1.04441511000661e-141,1,1.88977107240364e-145,1,4.38281854129849e-109,1,5.56110341874263e-73,1,1.80700894735073e-52,1,5.55e-17
"gene1684",3.56713824885012e-82,1,4.06455791365359e-87,1,1.96964008239756e-65,1,3.56526970144979e-44,1,2.9149387496304e-31,1,5.55e-17
"gene1685",4.45362786481729e-219,1,9.60929423454974e-214,1,1.75557588002368e-156,1,1.58840475232724e-101,1,5.59551490352512e-70,1,5.55e-17
"gene1686",3.88481397544703e-93,1,2.68947535655087e-96,1,9.64316075607724e-73,1,1.46181322063738e-48,1,8.58613970198221e-34,1,5.55e-17
"gene1687",7.29196311331914e-199,1,2.07009344304309e-196,1,5.78792130993758e-144,1,3.77964426980429e-93,1,9.89668383589215e-64,1,5.55e-17
"gene1688",3.22744887403878e-143,1,2.136130936201e-146,1,2.78871720017688e-109,1,1.20583009242912e-72,1,3.36280328284774e-52,1,5.55e-17
"gene1689",4.70754528984131e-108,1,1.04846415310099e-110,1,2.23689618881117e-83,1,6.75477943601806e-55,1,9.07073807875909e-37,1,5.55e-17
"gene1690",1.41095267139343e-319,1,3.58439576947642e-299,1,2.42650228788706e-211,1,7.71441340784661e-132,1,1.61134261621201e-88,1,5.55e-17
"gene1691",3.49573056758545e-163,1,2.57097102846691e-164,1,4.76842608948933e-122,1,2.28365282820069e-81,1,5.91277625857747e-59,1,5.55e-17
"gene1692",2.5783995419466e-202,1,1.33270100286212e-199,1,4.28637445948994e-147,1,1.4825212507077e-95,1,1.06432267409529e-65,1,5.55e-17
"gene1693",2.85690692427291e-163,1,5.54122446900029e-164,1,1.1516124870596e-121,1,1.41152040070719e-80,1,1.1845908037547e-57,1,5.55e-17
"gene1694",1.720026462992e-292,1,9.37480897695289e-274,1,2.92745611991288e-195,1,2.58148902102867e-123,1,4.56075449586895e-83,1,5.55e-17
"gene1695",5.39012445164841e-41,1,2.20561417108958e-52,1,7.52547315518523e-49,1,5.53761597877759e-42,1,8.24271333390846e-35,0.3606885661956,5.55e-17
"gene1696",8.74686283677296e-57,1,7.95923104384351e-67,1,5.64572741416176e-56,1,1.7589723348613e-41,1,8.35970174304881e-31,0.999981070164681,5.55e-17
"gene1697",3.85648118565345e-253,1,1.15118226713412e-242,1,2.28443621932246e-175,1,8.07572533640822e-112,1,9.15001557808481e-76,1,5.55e-17
"gene1698",3.16244967456269e-99,1,2.00841418657135e-104,1,4.3370803384136e-80,1,2.36439302670598e-53,1,3.27776669941589e-36,1,5.55e-17
"gene1699",2.52257869642781e-81,1,1.54736715834704e-87,1,1.22513347224642e-66,1,1.26909391483936e-44,1,1.11261847025462e-30,1,5.55e-17
"gene1700",1.77959573538647e-214,1,2.82061812855875e-210,1,1.60715231421035e-154,1,2.48339253757146e-100,1,6.71653040368594e-69,1,5.55e-17
"gene1701",5.8594185459737e-201,1,1.56560993690856e-196,1,2.6990854300386e-143,1,3.85920518562922e-93,1,2.40317493393829e-64,1,5.55e-17
"gene1702",6.91091173677642e-90,1,1.71614010879257e-95,1,1.4890493650393e-72,1,1.0359699003383e-48,1,7.46373619453623e-34,1,5.55e-17
"gene1703",5.53320569963896e-118,1,1.07683760386258e-123,1,2.11607626621233e-94,1,7.99925406661295e-65,1,2.20904769648033e-47,1,5.55e-17
"gene1704",2.09119962367028e-53,1,5.79958363719713e-65,1,2.95244307098944e-57,1,4.31440828635568e-46,1,6.50965064336344e-37,0.689583071221087,5.55e-17
"gene1705",6.6827077322571e-280,1,5.79004668169326e-266,1,7.65135763913939e-189,1,1.64651684990374e-115,1,1.33289012637132e-75,1,5.55e-17
"gene1706",3.13375011749505e-128,1,4.27290213663333e-132,1,8.20338905753103e-99,1,5.77767191115662e-67,1,3.08653013289712e-48,1,5.55e-17
"gene1707",2.48096701175775e-110,1,9.54595135491704e-114,1,2.93708060156023e-85,0.999999914668201,1.11250334674621e-57,1,7.28979194542353e-41,1,5.55e-17
"gene1708",1.28150756572586e-38,1,2.77230090128406e-49,1,7.50804031012989e-45,1,4.47700953643627e-37,1,8.70942879021883e-30,0.595978241045716,5.55e-17
"gene1709",1.38854552306018e-69,1,8.82452566337243e-78,1,2.44289312575222e-61,1,6.57494404318682e-44,1,1.1063026835619e-32,0.999227717168583,5.55e-17
"gene1710",3.91469455286633e-313,1,2.15101973812579e-292,1,1.34651619730001e-206,1,1.54184709650157e-129,1,4.48152323901853e-87,1,5.55e-17
"gene1711",6.99520642102791e-165,1,4.58153067877893e-166,1,3.47497841073359e-123,1,3.04077645460341e-81,1,2.50045309672429e-58,1,5.55e-17
