"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"gene1855",0.0152998738640671,1,0.00211738781987614,1,0.00172170494884638,1,0.00402463616971027,0.978720596008595,0.0169501148524459,0.980151053376281,0.00971842345915208
"gene1856",0.64280518741513,1,0.469187072621608,1,0.324609778638781,1,0.316285248730031,0.999997051424937,0.400437631277905,0.978014196843318,0.977387809025869
"gene1857",3.52205764455604e-05,1,8.59312687584435e-06,1,4.40234216085855e-05,0.999979562877327,0.000461905369773641,0.999999973884645,0.00379639229624185,0.999916925395245,5.90290006187155e-05
"gene1858",0.535651072256788,1,0.830801760209348,1,0.903955052140808,1,0.655581914275826,0.999963301841432,0.264039862665035,0.764893899602194,0.976115951287221
"gene1859",0.242420129812513,1,0.450603827542204,1,0.481865543473136,0.999943830608875,0.450210005151363,0.964406409324804,0.762856176851152,0.72560301561963,0.969744069132399
"gene1860",0.0282355981226821,1,0.0373669691287639,1,0.170557781129471,0.999999912899735,0.481828584831668,0.972306063831693,0.728224436645593,0.975066897405433,0.967980000062409
"gene1861",6.90559950229459e-09,1,7.59740018044675e-13,1,1.14679805887643e-10,0.999713939741425,1.87403522355911e-06,0.999998188115859,0.000211479492363664,0.0982139713526051,7.54662998758704e-12
"gene1862",0.139297412968569,1,0.0285753215062261,1,0.0548145356345157,1,0.24150684438432,0.990254283956114,0.306953105760831,1,0.977170264317428
"gene1863",0.0778711979929575,1,0.00367071246884709,1,0.00699373073822029,0.999995335368528,0.0219143251698535,0.971350382685756,0.0485869058259065,0.529808649334947,0.0621174845980885
"gene1864",0.000309048337778117,1,1.79414074263917e-07,1,1.42583070017466e-07,1,7.84627269501126e-06,1,0.000101424108102766,0.787854728700932,7.85712932938054e-07
"gene1865",0.00643455536770787,1,0.000649030255968963,1,0.000819853942917281,1,0.00153698241212585,1,0.00426763576941502,0.993608894241753,0.00308205412252849
"gene1866",0.000306444031504594,1,1.49759358434309e-05,1,2.14748348091875e-05,1,0.000580062904800949,0.997461375646013,0.0103910660997866,0.547016272977278,8.49408099603544e-05
"gene1867",0.000133749343512735,1,1.21665519214886e-07,1,2.7912970266275e-06,1,0.000185245266254519,0.999999973778084,0.000489249684304305,0.0130780282840508,1.16385882131809e-06
"gene1868",0.467982417008259,1,0.331396078685685,1,0.761235810293101,1,0.877213240313326,0.999807196498652,0.818982820409637,0.227771278309857,0.975664485271295
"gene1869",6.22366047408063e-05,1,9.23843357369947e-08,0.999999973685767,1.08011537580666e-06,1,0.000166009683543966,0.869143866807173,0.00573055053658689,0.070622808073985,8.49462818752755e-07
"gene1870",0.00215663779218023,1,0.000385499667536982,1,0.000403303114354325,0.999999918752075,0.000510918602496746,1,0.0012969327425596,0.860077051603419,0.00127242139332939
"gene1871",0.878562254395642,1,0.470471620273343,0.999661184638718,0.0887049558703693,1,0.031760542997028,0.991735231267281,0.0432059346306994,0.848545244003598,0.972975243627908
"gene1872",2.70397487933671e-06,1,1.93481688448571e-08,0.999999732373753,1.48697808510789e-07,0.999990255588774,2.91406093333446e-05,0.971662639625335,0.000598929712384288,1,1.70024933687785e-07
"gene1873",0.0897023094098884,1,0.134594683904324,0.999934979757498,0.499663506734863,1,0.605523516466437,0.999984137703499,0.610847787043993,0.509356411023193,0.974039522726982
"gene1874",0.556725890848326,1,0.680164458141136,1,0.780183674199005,1,0.930178115115043,0.926056785288468,0.972777983674171,0.912503491100686,0.973841346438841
"gene1875",7.07372033170728e-08,1,2.69190497057076e-10,1,2.77532997472463e-07,0.999995027785926,0.000165818151875108,0.999996250470934,0.00614527517562324,0.00826000851782527,2.67910693629858e-09
"gene1876",0.000946847370389747,1,1.55028081372244e-07,1,4.98660216452507e-08,1,5.43953840637101e-07,0.999995932291231,3.25690371061338e-06,0.405967631438344,3.49036872404618e-07
"gene1877",0.838892463601451,1,0.836554564139246,1,0.773186715167875,1,0.745866635508005,0.99999996948279,0.8425156932487,0.989600725819819,0.980783494271917
"gene1878",0.234836045811844,1,0.115751825752608,1,0.0556934835720915,0.999993540901886,0.0531761418372785,0.632838968876143,0.0382239384634279,0.735810476452104,0.956792603664742
"gene1879",4.71034187772279e-05,1,4.18662691781257e-06,1,8.07630468502296e-07,1,7.5672762287482e-06,0.980454729858707,0.000177065924341635,1,6.11388848570371e-06
"gene1880",0.000388857070578119,1,1.8630487212512e-05,1,5.63981486489951e-06,1,8.23147456894269e-05,0.999999972418213,0.002823042995036,0.999997962482371,4.07231188548351e-05
"gene1881",1.5200512742064e-05,1,3.93729803205289e-07,1,1.5711153433795e-07,1,3.70376695002506e-06,0.997831748055121,0.000197042571617345,1,1.08169916968048e-06
"gene1882",0.189044394986611,1,0.029546978522901,1,0.0121334878062966,1,0.00478476972912456,0.747209479844386,0.00791446826620312,0.999982226378188,0.169986319065089
"gene1883",0.222518550598159,1,0.276448615022594,1,0.61221837500462,0.999994365215491,0.810103639281921,0.9897404915351,0.793965880139787,0.647098783798194,0.975202188782569
"gene1884",0.000236308085782233,1,1.18771223804881e-05,1,3.22931034868468e-06,0.993632755581876,2.46080435202245e-05,0.99999997042182,0.000240804068808886,0.999098151538895,2.26078695833021e-05
"gene1885",1.48372737798037e-09,1,1.2070466431562e-10,1,2.0134004574679e-07,0.986144024239167,8.55680653392143e-05,0.999994554366706,0.00153973235544302,0.116078876231566,1.11561826443562e-09
"gene1886",0.016264261438796,1,0.0214062421161154,1,0.0931947413836502,1,0.0932691189168013,0.998415619441346,0.0943782809518506,0.0557359826409778,0.987088948799662
"gene1887",0.00100664589833532,1,0.00034196472102499,1,0.00053941736744767,0.999995398750621,0.00490593382261417,0.997386412069469,0.0514152147138978,0.864712500192914,0.0018849312827971
"gene1888",2.25447646978738e-05,1,5.47662014349637e-06,1,0.000257001033454829,0.993990831401595,0.00303700208658131,1,0.00597266947931407,0.235185224936498,4.33134012396419e-05
"gene1889",0.911891671729064,1,0.40903513189783,1,0.0841653756657831,1,0.0248536993357944,0.952419347762059,0.0286742142326518,0.975188484415551,0.965002445248679
"gene1890",1.26467466499136e-08,1,2.69328655031416e-12,1,1.66045583453866e-10,1,6.88490937483799e-07,0.973140954674761,4.06564598411929e-05,0.00655960549460632,2.64975819064261e-11
"gene1891",0.0011807284150408,1,0.000449511145504511,1,0.00158444197505936,1,0.00453058191797595,0.999996072303188,0.0132178644471812,0.676310504049982,0.00277986325408741
"gene1892",0.000271550789889496,1,6.67550118316207e-06,0.999968464196832,8.14990291475581e-07,1,8.18537141200615e-06,0.999999684546217,0.00030107688315828,1,6.64238538261586e-06
"gene1893",0.00231268022549824,1,9.0048485620331e-05,1,9.76519701501033e-06,0.998900057001249,2.29026622202699e-05,1,9.29082206299059e-05,0.999982202779079,5.98589618251433e-05
"gene1894",0.0291771062063972,1,0.0481097953240959,1,0.350498758409467,1,0.586556549457648,1,0.714203466877233,0.998010488621215,0.988233435756459
"gene1895",0.00315089946284941,1,8.87323721744382e-05,1,5.0799086793063e-05,1,0.00216291019412251,0.998644886748493,0.11306368628551,0.88344714245543,0.000325760765177208
"gene1896",0.0646922563184238,1,0.00623170083295965,1,0.00895520808088845,1,0.0104178068610219,0.74645340311716,0.0222243096633901,0.992710697443698,0.61550461243308
"gene1897",8.95017640945017e-06,1,7.86881179104526e-07,1,5.06999543126163e-07,1,3.42976915261861e-05,1,0.00339769152608116,1,2.95516233272952e-06
"gene1898",0.000154176875652112,1,3.60968686996532e-06,1,1.10950453824366e-06,1,3.98087266255676e-05,0.997570648435978,0.00169715353056266,1,8.2663794586102e-06
